trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
0,_Ijn2Jdy9jc,portugal vs uruguay  highlights fifa world cup qatar 2022,2022-11-28,UC_vsErcsq56hOscPHkG-aVw,sctv,Sports,22.29.11,sctvindonesiamoviessinetron sctvfifa world cupworld cuppiala dunia 2022world cup qatarpiala dunia qatarfifa world cup qatar 2022portugaluruguayportugal vs uruguay full matchportugal vs uruguay highlights 2022,2009934,16968,1586
3,kH8pj92ND2g,brazil vs switzerland  highlights fifa world cup qatar 2022,2022-11-28,UC_vsErcsq56hOscPHkG-aVw,sctv,Sports,22.29.11,sctvindonesiamoviessinetron sctvverticalentertainmentgenresportsformathighlightsourcesportstypebroadcastseriesworld cup qatar 2022topicsepak bolapersonbrazilpersonswitzerlandfifa world cupworld cuppiala dunia 2022world cup qatarpiala dunia qatarfifa world cup qatar 2022brazil vs switzerland 2022brazil vs switzerland 2022 world cup,1387316,9626,622
12,Q4_PDzggWyo,korea republic vs ghana  highlights fifa world cup qatar 2022,2022-11-28,UC_vsErcsq56hOscPHkG-aVw,sctv,Sports,22.29.11,sctvindonesiamoviessinetron sctvverticalentertainmentgenresportsformathighlightsourcesportstypebroadcastseriesworld cup qatar 2022topicsepak bolapersonkore republicpersonghanafifa world cupworld cuppiala dunia 2022world cup qatarpiala dunia qatarfifa world cup qatar 2022korea vs ghanakorea vs ghana world cup 2022,611034,4620,794
13,KeLQGr1d-VQ,si pembohong handal perfect lie,2022-11-29,UCoIiiHof6BJ85PLuLkuxuhw,windah basudara,Gaming,22.29.11,granny gamegrannys housegranny sewer escapegranny sewer escape speedrungranny sewer cellgranny sewer updategranny 2 sewer escapemencoba kabur dari selokan granny sewer update,281150,13869,890
14,QYaYEkwodtM,ritual yang tidak biasa di gunung sanggabuana langit kelabu 14,2022-11-28,UCnrlTmgYcvQLa-m02kLf8gQ,dzawin nur,Gaming,22.29.11,none,316990,13323,2632
1,xcZYzNBwt30,prediksi manggung di soundrenaline pengalaman yang seru banget,2022-11-28,UC6SPCnTAIanF2_8ST2wrQzw,taulany tv,People & Blogs,22.29.11,none,1154764,52288,3920
4,vNBmlhokzhw,dilan cepmek x milea cino 2022 kirain bakal so sweet ternyata,2022-11-28,UCbyFs66Ca-rODgHdPOYNlCg,catheez,People & Blogs,22.29.11,none,393719,13141,1787
15,wE2BifGPA4E,happy asmara feat dike sabrina  duo mahokk  care bebek ftbintang fortuna  official music video,2022-11-27,UCEdO8A1SpMMF47LuGGV1nMQ,muara bintang,People & Blogs,22.29.11,terpopulermusikberitaterkinikeroncongcampursarithebastmusikrajawali mitraofficial videotrendingcampursari koploayu ting tingnella kharismaperdana recorddd starmelady recordnew aristasafari recordkhatulistiwa recordsandi recordadellaadelanew pallapanew palapavia valenaneka safari recorddenny caknanhappy asmara musichappy asmaradikesabrinadike sabrinacare bebeklagu balijegeg bulan,376684,8435,936
7,nwm7QOKJZTw,qna kita,2022-11-28,UCXL90_ZHbh-EEwkyV_Tfp2A,sarah viloid,Entertainment,22.29.11,sarah viloidsarahviloidsarah viloid gamingcewek gamersgamers indonesiagamers cewekgame playstore trendinggame trendingteguh suwandi,223516,12696,607
9,mw09ENVWFFI,cipung ilang diantara tumpukkan kadonagita terharu cipung dapet kado dari ncus,2022-11-28,UCvA9_f5Lwk-poMynabtrZPg,rans entertainment,Entertainment,22.29.11,ransraffi ahmadnagitanagita slavinarafatharransfathardaily vlog ransvlog raffi ahmadnagita slavina fashionfashion nagita slavinafashion raffi ahmadupdate raffi ahmadupdate ransrans terkinimerry raffi ahmadlala rafatharrieta ameliasyahnaznisya ahmadsultan andaradiva andaramemsyepepsyerifithirvlog terbaru ransransraffinagitaanimasisi aakartun si aarans animasirans animation studios,1202949,45525,1141
10,_Da15_d9Hy4,panggung terbakar super enerjik afan jakarta ft hannah precillas filipina judi  dacademy 5,2022-11-28,UCYqOeAXJm8yV9sJ8Ud3cR7A,indosiar,Entertainment,22.29.11,indosiarverticalentertainmentgenreetcformathighlighttypebroadcastseriesdacademy 5topicdangdutpersondewi persikpersonjenita janetpersonsoimahpersonnassarpersongilang dirgapersonruben onsupersonnitha thaliapersonrarapersonafan,523771,15278,5806
44,XTt8eTTT1Ck,livery pink gt86k24 dipo  first drift pws langsung jebol,2022-11-25,UCmA-OmY_ZW7VZkET-64Psdg,garasi drift,Autos & Vehicles,22.29.11,none,533165,18081,1219
24,DFyOhiLbiOY,ending baru lewat selokan  granny sewer new update indonesia,2022-11-28,UC3J4Q1grz46bdJ7NJLd4DGw,miawaug,Gaming,22.29.11,miawauggrannyslendrinagranny gamegranny barugranny horror gamegameiosandroiddownloadgameplayindonesiamalaysiamobile gamenewbarugame grannygranny miawaugmiawaug grannyendendinggood endgood endingbad endingnewnew endingsewerselokanlaba labaspider,823523,47104,4017
30,-r_jdY-MKvk,makan di hotel bintang 5 all you can eat rp 300 ribu ft jessica jane,2022-11-27,UC1Gmqqs_Myzl2KHIeqfUC9A,nihongo mantappu,People & Blogs,22.29.11,nihongo mantappunihongomantappumantappu jiwajerome polinjeromepolinjepangjapanjessica jerome makanjessica jane jeromemakan malam bareng jessica janejerome jalan bareng jessicajerome makan bareng jessica janemukbang bareng jessicamukbang jerome jessicastreetfoodstreetfood jessica janestreetfood viralmukbangmukbang jessica janenihongo mantappu jessica janesurprise jessica janejessica janehotel bintang 5mukbang di hotelmakan di hotel,1715238,92414,5180
23,GYAuQp96lcA,perdana karya terbaik trio ave afan da5valen da5eby da5 cukup sudah bersamamu luka,2022-11-28,UCYqOeAXJm8yV9sJ8Ud3cR7A,indosiar,Entertainment,22.29.11,indosiarverticalentertainmentgenreetcformathighlighttypebroadcastseriesdacademy 5topicdangdutpersondewi persikpersonjenita janetpersonsoimahpersonnassarpersongilang dirgapersonruben onsupersonnitha thaliapersonrarapersonmardonpersonafanpersoneby,270391,11792,1820
25,55XJ1ObZKaM,billie eilish same interview the sixth year  vanity fair,2022-11-28,UCIsbLox_y9dCIMLd8tdC6qg,vanity fair,Entertainment,22.29.11,billiebillie 6billie eilishbillie eilish 2022billie eilish 6billie eilish interviewbillie eilish same interviewbillie eilish sixth yearbillie eilish trailerbillie eilish vanity fairbillie eilish vanity fair interviewbillie eilish year 6billie interviewbillie same interviewbillie trailerbillie vanity faireilishsame interviewtime capsulevanity fairvanity fair billievanity fair billie eilishyear 6year six,2815678,242411,10251
26,O1Igb9_8Eh4,kang gobang menangis ketemu kang mus  preman pensiun 7 part 12,2022-11-28,UCzTsWuCdVP_vehWyGwPcS3Q,rcti  layar drama indonesia,Entertainment,22.29.11,sinetronsinetron rctifull episodercti,569838,7059,379
28,pevujkPVn4U,nemu bakmie karet ayam kampung komplit jumbo harga murah di depok,2022-11-28,UC8rHUssNDJ9YEjfduAqJBmw,tanboy kun,Entertainment,22.29.11,tqnboy kunmukbangmakan banyakbakmi karetayam kampung,599261,17180,708
29,hGaPjBG_aJw,ameena cipung ngedate lagi atta pusing,2022-11-28,UCaKLg1ELiX0zTJ6Je3c5esA,ah,Entertainment,22.29.11,none,551652,31741,2792
38,eY-ZRtye0Oo,detikdetik ketemu song joong ki dari deket omg glowing banget,2022-11-26,UC4tS4Q_Cno5JVcIUXxQOOpA,ricis official,Entertainment,22.29.11,none,1078844,20887,732
37,UYRBuC4N55E,mau beli hp di 2023 saya punya bocoran fiturnya,2022-11-26,UC1dI4tO13ApuSX0QeX8pHng,gadgetin,Science & Technology,22.29.11,none,865189,24483,3173
48,53jm_c2FMjw,new cydonia  vox akuma cover,2022-11-25,UCckdfYDGrjojJM28n5SHYrA,vox akumanijisanji en,Music,22.29.11,nijisanjiにじさんじluxiemnijisanji_envoxakumavoxakumavox akumaasmrmale voice asmrdeep male voice asmrmale vtubermale en vtuberenvtuberlazulightobsydiaethyriaike evelandmysta riasshu yaminoluca kaneshiro,631822,75907,3280
49,hkBvdFVhmOU,antar paket pakai roller coaster,2022-11-24,UC50LmJxoKQGpeA2e-0JCY7g,beaconcream,Gaming,22.29.11,minecraftminecraft indonesiarobloxroblox indonesiabeaconcream,440755,15635,1157
55,SolNuI59Tek,pantesan bruno laku bgt di ph mereka main full physical gini ternyata ngeri banget tank pun bocor,2022-11-24,UCpLNlD983zCbsHYQqPPQs4Q,leokoce,Gaming,22.29.11,none,437862,8490,357
57,Umh129dlCkY,di saat semua pro player ngetroll gw pusing kepala sumpah  mobile legends,2022-11-24,UCirWugW5e03u3DUGA87s58A,oura gaming,Gaming,22.29.11,evos ourayoutube gaminghandcam ourahandcam ekoojuoura castermplmobile legendfreestyle lancelot ouraworldreview skin mobile legendsreact tiktokreact tiktok mobile legendsworld mobile legendsouragpxrrq vs evosgpx vstrendingekoojurrqevosgpxgpx ladiesoura reactm4rrq kingdommobile legends indonesiagerrard wijayamdl 2022mpl s10onic kairievos dlarkungfu pandapiala presiden 2022gpx mdlmplionicpiala duniaalter ego,197387,3613,201
45,0pna-gaVjMM,balikindonesia  orang singapore jatuh cinta sama tipkerrrrr,2022-11-25,UCXkRFUruW9lg4hEBILMVkPQ,korea reomit,People & Blogs,22.29.11,korea reomitjang hansolmedokorang korea yang,328076,8016,279
46,qYzopNGd59Q,begini kondisi rumah kita di turki setelah ditinggal 5 bulan,2022-11-23,UC3LrM2hhKDGUn0-SC-QyT9Q,isti ve musab,People & Blogs,22.29.11,mixmarriageldrindoturkiistimusabistivemusabistivemusabibugemoyibugemoyibugemoyibugemoyibugemoybabycutebabymixbaby,517280,9857,323
47,ZEf7Xn4Utzc,jurnalrisa 220  kisah misteri di gudang alat berat,2022-11-24,UCKFC1LYWw1fbe9LNfm2vEPg,jurnal risa,People & Blogs,22.29.11,jurnalrisarisa saraswatidanurasihpenelusuranghostcartoursjurnalceritasejarahtanyarisapeter cspeter cs jurnalrisapenelusuran jurnalrisaghostbustourghostcartourjurnalrisa ghostbustourjurnalrisa ghostcartour,497590,19736,920
53,9Yn3yn4WH-0,surga night streetfood wasedaboys coba angsle ronde belut dll,2022-11-23,UC1Gmqqs_Myzl2KHIeqfUC9A,nihongo mantappu,People & Blogs,22.29.11,nihongo mantappunihongomantappumantappu jiwajerome polinjeromepolinjepangwasedawasedaboysstreetfoodsurga streetfoodstreetfood surabayastreetfood koreastreetfood jepangtomo yusuketomo yusuke surabayatomo yusuke ke rumah jeromewasedaboys reaksireaksi orang jepangreaksi wasedaboys coba makanan indonesiareaksireaksi orang luar negerireaksi makanan indonesiastreetfood huntingstreetfood mukbangstreetfood jerome jessicastreetfood jerome,1429401,53251,1857
56,rjOF36xExgM,150 kilo kulit numpuk pembeli rela antri 1 jam nungguin ini,2022-11-24,UCNYvkAHBuLfOzUBuR1Uvv9w,hobby makan,People & Blogs,22.29.11,none,725478,12457,682
66,l5ffDyCvo3w,orang jepang kaget liat mall terbesar indonesia coba makan penyetan  pete,2022-11-22,UC1Gmqqs_Myzl2KHIeqfUC9A,nihongo mantappu,People & Blogs,22.29.11,nihongo mantappunihongomantappumantappu jiwajerome polinjeromepolinjepangjapanwasedawasedaboystomo yusuketomo yusuke ke rumah jeromerumah jeromekeluarga jeromemasak bareng mamamasakjerome nyetirmama jeromepapa jeromejerome masaknihongo mantappu masakreaksi wasedaboyswasedaboys coba masak indonesiaorang jepang cobain masakan indonesiaorang jepangmall indonesiamall terbesar indonesiaorang jepang ke mall indonesia,1611895,60082,1723
50,JYcYTscjzOU,mukbang 10 bungkus mie terpedas gaga 100 ekstra pedas level 7,2022-11-24,UC8rHUssNDJ9YEjfduAqJBmw,tanboy kun,Entertainment,22.29.11,tanboy kunpedasmie gagaindomiepedasspicy ramenhabanero,1495317,31270,1641
51,IvYyS7GXBTU,emak korea terharu banget karena dikasih masakan mewah banget,2022-11-24,UCHoX7CztP2HlWACVVEtkv-w,hari jisun,Entertainment,22.29.11,jisungharijisuncewek koreamukbangmakanan koreajajanan koreakoreastreet food,934890,30863,2155
52,mu8hsUOq0Kc,pertama kalinya kenzo  linglung  suara kodam lucinta luna bikin buyar,2022-11-24,UC5xAPCVizxOfnMECMXkal2Q,baim paula,Entertainment,22.29.11,bapaubaim paulabaim wongpaula verhoevenrafatharnagita slavinaraffi ahmadraffinagitadeddy combuzierorang gilaprankprankster indonesiaking of prankjess no limitping pong challengeotongsupir rafathar,425024,20077,1872
61,NGON8jU_Hlk,masuk rumah sakit lagi sarwendah dirawat bareng thalia  the onsu family,2022-11-24,UCJvQLi9uJEGBpD8t3DZyHpw,the onsu family,Entertainment,22.29.11,the onsu familythe onsu family terbarubetrand peto ruben onsuonsu familydiary the onsuruben sarwendahsarwendah cherrybelleonsu family terbaruthania the onsulucinta lunakakak beradik podcastmami niathania putri onsuthania dan sarwendahbetrand peto putra onsuruben onsu familysarwendah thaniasarwendah thaliabetrand the onsuonyo the onsu,346619,10729,728
64,2Yj8SvBLzns,atta liat cipung cium ameena kaget,2022-11-23,UCaKLg1ELiX0zTJ6Je3c5esA,ah,Entertainment,22.29.11,none,753394,33351,1966
65,_e19kJ6hcSw,jalanjalan sama waseda boys ke pik,2022-11-22,UCFuM3BWlLM3YbLjkXBiJ8-A,jessica jane,Entertainment,22.29.11,jessica janejesika jane24 jam jessica janejess no limitmukbang samyangmukbang ayam kfcmukbang koreanindonesian mukbangtabi and moochyanjing jessica janetabitabiprank deadchef jessicaresepchef jessica,1764588,94165,4122
68,X06Lxjbjo3w,the musical journey of wonderland indonesia by alffy rev,2022-11-21,UCJpxfn2SxQ6NyH_lkvqitpQ,alffy rev,Music,22.29.11,alffy revwonderland indonesiamusical jorney alffy revbts wonderland indonesiawonderland indonesia 3,789424,57531,2580
70,GxBenoh3N94,kita menjelajahi nether terkutuk di survival terkutuk,2022-11-23,UCkdFTsMOvJkUe41dCNvWhIg,stresmen,Gaming,22.29.11,stresmenstresmen minecraftstresmen robloxodo kentangstresmen survivalstresmen mod survivalstresmen mod terkutukodo stresmenminecraft modsurvival mod,328346,13420,520
73,Dv6oAk-bQxM,kita mencari cara untuk kembali pulang  romantic raft 2,2022-11-23,UCHb7bDmZ5AQJFQrGPntk3fg,teguh sugianto,Gaming,22.29.11,teguhteguh sugiantominecraftminecraft 100 haribeacon creamfrost diamondstresmen,438698,13380,627
76,8BMrFNQ3xeY,day 1 thailand ikut pai dan celi bonding bareng team rrq,2022-11-21,UC_TcIRNIPBrEmBbu75cAhBA,kayess,Gaming,22.29.11,onic kayeskayesevosrrqalter egobtrbigetrononic ladiesonic talentkayessgebiancesiananisa rahimnita viorwibuonicpubg mobilepubg mmobile legendsesports indonesiaesportsesports arenaesports teamsesports newsesports livegamers indonesiagemersgame among usimpostor among uskayess main among usgame among us barujadi impostorgame tahun 2019kayess hokiboss esportmain barengday 1 thailandteam rrq,149432,7132,340
84,ohRZwOSkDss,free fire jadi seru  duo kuat mencoba update terbaru  feat letda hyper,2022-11-20,UCW6fcXU68QShoXPkxnPxATw,frontal gaming,Gaming,22.29.11,none,380661,17951,1094
71,Bg6WVOhWIbo,balikindonesia  seharian makan tok di bandung,2022-11-23,UCXkRFUruW9lg4hEBILMVkPQ,korea reomit,People & Blogs,22.29.11,korea reomitjang hansolmedokorang korea yang,360626,10895,422
79,ZRjb7xWUzHc,안방1열 직캠4k 시크릿넘버 디타 tap secret number dita fancam sbs inkigayo 221120,2022-11-21,UCM3jwNRfl5-W8VzgT6DsaEQ,스브스케이팝 zoom,People & Blogs,22.29.11,inkigayo인기가요직캠안방1열직캠스브스케이팝스브스직캠인기가요인가음방음악방송스브스케이팝 줌시크릿넘버secret numbertap시크릿넘버 컴백시크릿넘버 직캠시크릿넘버 페이스캠시크릿넘버 인가시크릿넘버 인기가요시크릿넘버 음방시크릿넘버 무대시크릿넘버 신곡시크릿넘버 안무바인엔터테인먼트진희레아수담디타데니스민지주léaditajinnyminjisoodamzuu,233816,21368,1429
69,vv_I89EG3fI,bikin es krim di rumah pakai mesin canggih,2022-11-23,UCvc00uetYIML9D-7BBrEXLA,yudist ardhana,Entertainment,22.29.11,yudist ardhanayudistyudistardhanatoffin balimesin es krimyudist buat es krimyudist bikin es krimyudist ice creamyudist es krimmesin ice creambikin es krim sendiribikin es krim di rumah,584574,11667,350
78,W288mZPR6oM,gempa cianjur ancaman gempa jakarta dan megathrust magnitudo 89,2022-11-22,UCovqoUzPm9_s6mMt9OiWKpA,harian kompas,News & Politics,22.29.11,videovideo beritaharian kompasnewsaktualterkiniterbarugempa cianjurcianjurjawa baratjakartagempa jakartamegathrusttsunamibencana alamgempa cianjur tadi sianggempa cianjur hari 21 november 2022gempa cianjur hari livegempa cianjur baru sajagempa cianjur hari cctvgempa cianjur rumah lestigempa cianjur detik detikgempa cianjur livegempa cianjur hari bmkggempa cianjur cugenang,1487728,7050,2125
80,x_k4j_53DVM,pasca gempa cianjur warga butuh aliran listrik dan tenaga kesehatan untuk bantu korban luka,2022-11-21,UC5BMIWZe9isJXLZZWPWvBlg,kompastv,News & Politics,22.29.11,bupati cianjurgempagempa cianjurgempa hari inikorban gempa cianjurkompasberita kompasberita kompastvkompas newskompastvkompas tvkompastv live streamingkompas tv live streaminglive streamingindonesianewsyoutube newsberita terbaru hari iniviral terbarubreaking newslive newsberita terkinitop newsberita viralberita terbarugempa bumi hari inigempa bumikorban gempacianjurgempa terkini cianjurgempa adalah,869160,5679,988
82,ozbUuZ5pyuQ,presiden jokowi temui pengungsi korban gempa di cianjur 22 november 2022,2022-11-22,UC_m_NBgf7ieJBHzb6vvJC5A,sekretariat presiden,News & Politics,22.29.11,none,661940,9745,2277
72,ZL5mtDsl21k,nopek novian aku mau stop dulu bikin konten,2022-11-21,UCHKF275XLmJdmHgTLIxb8lA,kemal palevi,Education,22.29.11,kemal palevistand up comedysneakersnbavideo viralviralvideo lucu bangetjajan sepaturaffi ahmadbaim wongatta halilintarsultan andaravideo tiktok indonesia viralvideo tiktok viralandre taulanytaulany tvnagita slavinarafatharjuragan 99nex carlosken  grattanboy kunria swcover pop punkvideo music covervideo trending indonesiabertahan di industrivincent destanopek novianlivy renata,420593,8396,950
85,duDW4W4ulfU,dateng ke qatar buat nonton opening piala dunia 2022,2022-11-21,UC1dI4tO13ApuSX0QeX8pHng,gadgetin,Science & Technology,22.29.11,none,2654105,64093,6413
86,9yQVWPlUGBE,noah  khayalan tingkat tinggi official music video,2022-11-18,UCXWOf2fdWef8tbv1X27JHzw,noah official,Music,22.29.11,noah officialvideo terbaru noahnoahlagu hits noahariel noahnoah khayalan tingkat tinggikhayalan tingkat tinggivideo terbaru noah second chancepeterpah khayalan tingkat tinggilagu hits noah khayalan tingkat tinggifull album noahnoah full albumfull album noah second chancekhayalan tingkat tinggi peterpan,2723728,125459,18035
89,IzngGFgxWQA,lala widy ft vita alvia  care bebek official mv ngude beli liu munyi,2022-11-19,UCEa5arMfQcOrmHGwh2cVbHw,ard management,Music,22.29.11,lala widylala widilala widy feat vita alviacare bebekvita alviavita alvia terbaruard managementard management full albumcare bebek remixcara bebek djcare bebek karaokecare bebek djcare bebek tiktokcara bebek lirik jegeg bulanjegeg bulan cara bebek tiktokcare bebek covercari bebek jegeg bulan lirikcari bebek lirikcari bebek jedag jedugcari bebek tiktok,977486,11488,794
99,3DGztcamZWA,the best moments in world cup opening ceremonies,2022-11-19,UCpcTrCXblq78GZrTUTLWeBw,fifa,Sports,22.29.11,footballfifaofficialsoccerfutbolfutebolfußballfussballcalciovoetbalكرة فوتبولगलवरलड कपसकलसफटबलgolpiala duniamendribel bolaketerampilanไดประตชงแชมปโลกฟตบอลทกษะكأس العربqatarدولة قطرworld cup qatar 20222022 world cupfifatvwatch arab cupهدف,16962102,232889,5518
93,3_UMDJaJnlc,penantian mobil impian ryzen nunggu hampir 2 tahun  ryzenvlog,2022-11-19,UCq7OyQuEX3kBmCgnpRHXCNA,ryzen gaming,Gaming,22.29.11,pubg indoyoutuber gaming indopubg mobilepubg mobile indopubg ngakakpubg mobile indonesiapubg kocak ngakakpubg funny mommentpubg indonesiapubg mobile vikendipubg mobile alexpubg mobile map barubtr ryzenryzen gamingbigetron dubaibtr zuxxyzuxxy gamingbtr luxxyluxxy gamingbtr microboymicoboy gamingej gamingpmplpmwlbennymozabang alexentruvpro playerbigetronbtr ra,1016272,28763,1014
95,ADuAV_JGVP4,review skin lesley starlight fest 2022 efeknya petirnya bikin kejang coy  mobile legends,2022-11-21,UCmtAg_U0wvmWdxTlceISdEw,jonathan liandi,Gaming,22.29.11,mobilelegendsmobilelegendsindonesiamlbbmlbbindonesiajonathanliandiemperorgusionemperoremperormobilelegendsjonathansherlavlogjonathanliandifunnymomentemperorempetalkempetouremperordiprankemperorngetrollprankjotrolljoreactionjonathanliandiempedukangfreestyledutamyanmarjoketemumyanmaryangpentingfreestyledulubossyoutubejonathanevosemperorempactionreviewskingachaskinmobilelegendsjosherlajohoneymoongameplaylesleytopgloballesleysupremelesleylesleystarlightfest,643814,15140,1103
124,Dpc3EkVlS7E,kita jadi kecil untuk prank orang di survive the kill3r,2022-11-20,UCkdFTsMOvJkUe41dCNvWhIg,stresmen,Gaming,22.29.11,stresmenstresmen minecraftstresmen robloxodo kentangstresmen roblox obbystresmen obbyobby robloxtroll obbysurvivesurvive the killer,293925,12057,756
88,o5F8MOz_IDw,avatar the way of water  new trailer,2022-11-22,UCgjxQJ6TlKqhHax8742ZMdA,avatar,Entertainment,22.29.11,none,11142382,291160,11661
94,ehtuB639uB8,s02e16 final twk kampus indonesia dengan wawasan terbaik adalah  tes wawasan kebangsaan,2022-11-20,UCzI8ArgVBHXN3lSz-dI0yRw,narasi,Entertainment,22.29.11,narasinarasi originalnarasi signaturetes wawasan kebangsaanfinalipdnuinjadi paham,730325,27980,3014
97,WWzQkyrA5-Y,moment langka di surprise ultah atta halilintar,2022-11-21,UCfRNJiafEm1LBBGFTTq4cXw,gen halilintar,Entertainment,22.29.11,genhalilintarfamily11kidsuniquehalilintargenbabymomdad,144451,7206,230
102,oH4eGQta3jY,apakah kalian jomblo karena ini juga,2022-11-20,UCFQoE23adk7NSPNhBlanu4w,hirotada radifan,Entertainment,22.29.11,none,924730,47127,2785
87,InIs7u9bcvM,breaking news  ini detik  detik gempa guncang cianjur,2022-11-22,UCzl0OrB3-ehunyotIQvK77A,metrotvnews,News & Politics,22.29.11,metrotvnewsmedcomidberita viralberita terkiniberita hari iniberita updatemetrotvportal beritaberitanews channelberita videoberita duniaheadline newsnews wordmetro global network,490607,1604,214
101,zUtWMVhwiRU,cara nonton piala dunia 2022 streaming di hp android  iphone  laptop dll,2022-11-19,UCMbj5wPCBvGALjVnsWKcrIA,kepoin tekno,Science & Technology,22.29.11,kepoin teknotechtipscara streaming piala duniacara live streaming piala dunia 2022cara nonton piala dunia 2022cara nonton piala dunia lewat internetcara nonton piala dunia di laptopcara nonton streaming piala duniacara streaming piala dunia 2022cara nonton piala dunia di hapecara nonton piala dunia di hpcara nonton piala dunia di tabletcara nonton piala dunia di tv,384750,1802,237
109,S8QynN8u7_w,jambu alas  onar feat dessy rafaella official live music  dc musik,2022-11-18,UC7FE8E7nCP-sJO8o4FTo93Q,dc production,Music,22.29.11,dc musikdc productiondenny caknandangdut koplotrendingviraljambu alasonardessy rafaella,587495,12883,1182
107,pDAoLnGDi9w,ayam terseram guys  chicken feet horror game indonesia,2022-11-20,UC3J4Q1grz46bdJ7NJLd4DGw,miawaug,Gaming,22.29.11,miawaugindonesiajakartagamegameplaywalkthroughdownloadmiaaugmiauaugmiawuaugchicken feethorrorayam seramayamterseramhororkocakayam horrorgame lucugame horror lucu,1133927,43579,3301
110,nDGM3OabPYo,top 1 bruno review skin terbaru neymar jr  mobile legends,2022-11-21,UCvh1at6xpV1ytYOAzxmqUsA,jess no limit,Gaming,22.29.11,mobile legendsmobile legendmobilelegendsmlbbmoontonjess no limitjessno limitevos jessevosevos jess no limitrrqrrq lemonlemontuturuouraevos ourazxuancoldalucardbocahfannydonkeypatrickbrandon kentnoobqueenleokoceemperorfox mobawannnjes no limitjestop globaltopglobaltop 1xinnndwi woiiday heldergerrard wijayaharapan bangsasupremetutorialbkent,445163,12743,1073
111,iAyROkz0RdE,review skin bruno neymar skin 100 ribuan tapi kualitas legend  mobile legends,2022-11-20,UCmtAg_U0wvmWdxTlceISdEw,jonathan liandi,Gaming,22.29.11,mobilelegendsmobilelegendsindonesiamlbbmlbbindonesiajonathanliandiemperorgusionemperoremperormobilelegendsvlogjonathanliandiempetalkreactionjonathanliandikangfreestyledutamyanmaryangpentingfreestyledulubossyoutubejonathanempactionreactiontiktokjonathangameplaybrunotopglobalbrunotutorialbrunocaramainbrunobrunoneymarjrskinneymarjrmlbbxneymarjrcaradapetinskinneymarsupremebrunobrunoproplayerbrunosavagebrunomlbbneymarjrneymarmlbbbrunotiktokbrunomarksmanskinbruno,835562,19940,1392
113,zzJvUZBtS7Y,ngawur skin neymar 100k kualitasnya 5 juta rupiah terlalu bagus skinnya cuy  mobile legends,2022-11-20,UCirWugW5e03u3DUGA87s58A,oura gaming,Gaming,22.29.11,evos ourayoutube gaminghandcam ourahandcam ekoojuoura castermplmobile legendfreestyle lancelot ouraworldreview skin mobile legendsreact tiktokreact tiktok mobile legendsworld mobile legendsouragpxrrq vs evosgpx vstrendingekoojurrqevosgpxgpx ladiesoura reactm4rrq kingdommobile legends indonesiagerrard wijayamdl 2022mpl s10onic kairievos dlarkungfu pandapiala presiden 2022gpx mdlmplionic,646108,11784,794
119,rdy_1I90FNE,hero baku hantam cocok banget buat saya guys   mobile legends,2022-11-21,UCuVxJ829ysWH2OhZJiWdnbg,rrq lemon,Gaming,22.29.11,lemonrrq lemonlemon rrqteam rrqrrq hoshimobile legends,456623,9155,482
122,pe2ewz3QfhE,kumal 8 goyang kumal siapa yang paling heboh ngakak abis,2022-11-18,UCI2eaAffV9HFhYpNX1PiCEg,rizkina nazar,People & Blogs,22.29.11,rizkina nazarvlog rizkinavlog rizkina nazarkumalkumal rizkinarizky nazarsyifa hadjurizky syifarizky nazar syifa hadjurizky dan syifa,318599,12691,490
187,IG1ji8WviU4,sidak rumah ryan  sharena delon elegan dan bikin nyaman banget,2022-11-11,UC6SPCnTAIanF2_8ST2wrQzw,taulany tv,People & Blogs,22.29.11,none,1989011,27761,1317
112,1zd2Smk_1H0,tebak juara piala dunia,2022-11-20,UCgYmNAhjfv5GYWBOfzp831Q,maell lee,Comedy,22.29.11,maellemaellersbukankalenggak ada otak kaukuretakkanginjalkauvideo baru maell leebukankalengkalengdjarbiputjeck,667191,16638,1295
105,EfIES3G7pM4,reaksi waseda boys ketemu sama bapakbapak gaul  tonight show premiere,2022-11-19,UCLojthXNTLMGp6XSp4wgPRw,tonightshownet,Entertainment,22.29.11,vincentdestahesti purwadinataenzy storiamy own musicepetonight show terbarutonight show terlucutonight showtnstonight show netvindest,2940254,118006,3668
108,QcYNBdTS_Js,24 jam makan serba pasta,2022-11-20,UCFuM3BWlLM3YbLjkXBiJ8-A,jessica jane,Entertainment,22.29.11,jessica janejesika jane24 jam jessica janejess no limitmukbang samyangmukbang ayam kfcmukbang koreanindonesian mukbangtabi and moochyanjing jessica janetabitabiprank deadchef jessicaresepchef jessica,1106795,40966,1732
116,q5gcW16hgaU,ibt e80 persaingan njan  sonu paii dapetin perhatian ratu auliatiktokers followers 13 juta,2022-11-17,UCZWk_k207M--sLScrLdM3JQ,sule productions,Entertainment,22.29.11,none,1145226,26859,1803
