trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
13,5-cLcOPPNpc,kevin owens engages in an emotional confrontation with the bloodline raw nov 28 2022,2022-11-29,UCJ5v_MCY6GNUBTO8-D3XoAg,wwe,Sports,22.29.11,jey usojimmy usokevin owenssami zaynsolo sikoathe bloodlinesuperstarsworld wrestling entertainmentwrestlewrestlerwrestlingwwewwe 2021مصارعهकशतडबल डबल ईपहलवनमचवयवसयक कशतसपरसटरraw clipsraw videosraw highlightsraw winnersmonday night raw clipsmonday night raw highlightsraw newsraw tonightraw match cardkevin owens wwekevin owens vs jey uso,244996,9214,412
14,QaFYHI4xJk0,kevin owens vs jey uso raw nov 28 2022,2022-11-29,UCJ5v_MCY6GNUBTO8-D3XoAg,wwe,Sports,22.29.11,jey usojimmy usokevin owenssami zaynsolo sikoasuperstarsworld wrestling entertainmentwrestlewrestlerwrestlingwwewwe 2021مصارعهकशतडबल डबल ईपहलवनमचवयवसयक कशतसपरसटरraw clipsraw videosraw highlightsraw winnersmonday night raw clipsmonday night raw highlightsraw newsraw tonightraw match cardwwe raw main eventkevin owens vs jey usojey uso sami zaynkevin owens sami zayn,357068,10144,302
17,E73vO001tfU,seth freakin rollins emerges to taunt austin theory raw nov 28 2022,2022-11-29,UCJ5v_MCY6GNUBTO8-D3XoAg,wwe,Sports,22.29.11,austin theoryseth freakin rollinssuperstarsworld wrestling entertainmentwrestlewrestlerwrestlingwwewwe 2021مصارعهकशतडबल डबल ईपहलवनमचवयवसयक कशतसपरसटरraw clipsraw videosraw highlightsraw winnersmonday night raw clipsmonday night raw highlightsraw newsraw tonightraw match cardseth rollins austin thoeryaustin theory promoaustin theory us champion,360696,11775,789
29,JbKhPDQH5hA,green bay packers vs philadelphia eagles  2022 week 12 game highlights,2022-11-28,UCDVYQ4Zhbm3S2dlz7P1GBDg,nfl,Sports,22.29.11,none,1646630,18819,2905
36,bt4NqAzHTSc,las vegas raiders vs seattle seahawks  2022 week 12 game highlights,2022-11-28,UCDVYQ4Zhbm3S2dlz7P1GBDg,nfl,Sports,22.29.11,none,1268297,16435,2514
37,ZDa5NB6rCqs,los angeles rams vs kansas city chiefs  2022 week 12 game highlights,2022-11-28,UCDVYQ4Zhbm3S2dlz7P1GBDg,nfl,Sports,22.29.11,none,1010730,11256,1113
160,u8tYPsgq3XM,welcome back to oracle red bull racing daniel ricciardo,2022-11-23,UCQIyqMWCdx1GBvbw_Yi6lEA,oracle red bull racing,Sports,22.29.11,red bull racingred bull f1red bull red bull f1red bulldaniel ricciardomax verstappenformula onesebastian vettelmark webberf1lewis hamiltonferrarivalterri bottaskimi raikkonenfernando alonsomclarenmotorsportracing,575752,27489,1381
162,pfsk9lo7vGk,an irate jon moxley demands answers from william regal  aew dynamite 112322,2022-11-24,UCFN4JkGP_bVhAdBsoV9xftA,all elite wrestling,Sports,22.29.11,aewaew dynamiteaew dynamite highlights this weekaew dynamite highlightsaew on tntaew road toaewdarkall elite wrestlingchris jerichojon moxleymalakai blackmatt hardymjfmoxorange cassidypro wrestlingstingthe young buckshouse of blackaew on tbsaew rampageaew elevationadam colebryan danielsonbritt bakerhangman pagemirohookaew highlightsaew rampage highlights,1082731,25448,2204
43,GhYOdwLVBYs,its a boat  raft,2022-11-27,UC7_YxT-KID8kRbqZo7MyscQ,markiplier,Gaming,22.29.11,markiplierraftmuyskermlordminion777mark bob wadegameplaygamingfunny moments,1228163,70880,3304
69,S7jXoxla3Yw,i survived minecraft on 1 heart,2022-11-26,UCPLMPHT-d8GZOqL_AHJFdQQ,parrot,Gaming,22.29.11,minecraftminecraft smpsmpminecraft serverlifesteal smpschool minecraft serverschool smpschool parrotparrotparrotx2dream smptommyinnitlifestealparrot lifesteal smpspokeminecraft survivalminecraft hardcoreminecraft challengeminecraft servertechnobladehermitcraftmumbojumbogrianwhy i broke 100 bedrockheres why i made 12240 minecraft cakesminecraft huntlifesteal season 31 heart minecraftlifesteal season 4why i removed the world,412750,22256,1137
76,GxnlPU1_QX8,game theory fnaf youre going to hate this fnaf security breach,2022-11-26,UCo_IB5145EVNcf8hw1Kku7w,the game theorists,Gaming,22.29.11,five nights at freddysfnaffnaf security breachfive nights at freddys security breachfnaf lorefnaf lore explainedfive nights at freddysfive nights at freddys lorefnaf vanessafnaf vannyfnaf aftonfnaf dlc posterfnaf dlc theorysecurity breach theoryfnaf timelineaftonpurple guysister locationfnaf sister locationvannyglamrock freddygolden freddyfnaf game theoryfnaf matpatgame theorygame theoristsmatpatsecurity breach,2653303,176244,12903
86,NyIA-SRJGco,alien isolation review,2022-11-25,UClOGLGPOqlAiLmOvXW5lKbw,mandaloregaming,Gaming,22.29.11,alien isolationalien isolation reviewalien isolationalien isolation reviewalien isolation pc reviewalien isolation gameplayalien isolation pc gameplayalien reviewalien gamealien game reviewalien isolation gamealien pc gamealien pc game reviewalien isolation walkthroughalien isolation aialien isolation review 2022alien isolation dlcalien isolation dlc reviewmandaloremandaloregamingmandalore gamingaliens isolationaliensaliens game,695900,33398,2424
87,sbcrJ7PDmFA,god of war ragnarok dunkview,2022-11-26,UCsvn_Po0SmunchJYOWpOxMg,videogamedunkey,Gaming,22.29.11,god of war ragnarokgod of wargod of war ps5god of war 2god of war 5dunkeygod of war dunkeygod of war dunkviewgod of war ragnarok dunkviewragnarok reviewgod of war reviewgod of war ragnarok reviewdunkviewvideogamedunkeygow dunkeygowrgowr dunkeydunkview god of wardunkey ps5,2140892,149753,5330
89,zjuetC8Eix8,offlinetv learns improv ft will neff,2022-11-27,UCDK9qD5DAQML-pzrtA7A4oA,offlinetv,Gaming,22.29.11,offlinetvscarrapokipokimanelilylilypichudisguisedtoasttoasttwitchtvtwitchstreamingvlogfailepicgamersstreamersotvotv playsofflinetv playsmichael reevesmichaelreevesofflinetv improvotv improvimprovimprov comedycomedyotv comedyofflinetv comedyoffline improvwill neffwill neff otvotv will neffofflinetv will neff,888449,66871,1884
91,cJNIT2dnXu8,i survived 5200 days in hardcore minecraft,2022-11-26,UCFrVj6wBM42y3XuKCAj8n5A,sb737,Gaming,22.29.11,minecraftgamingsb737sb minecraftsblets playminecraft hardcorehardcoresurviving 100 days100 days100 days hardcoreminecraft 100 days5200 daystransformedtransformed mineshaft,771506,47048,5573
97,QkxMMaWbnpQ,i built a gold factory in minecraft hardcore,2022-11-26,UCIVSqoHCUN1XdEpiVItxfoQ,acookiegod,Gaming,22.29.11,acookiegoda cookie goda cookie god minecraftcookie minecraftminecraft cookieminecraft cookie godcookie godacookiegod seriesacookiegod hardcoreminecraft hardcorehardcore minecraftminecraftextracookiei built a gold factory in minecraft hardcorei built a gold farm in minecraft hardcore,2198647,74335,8340
99,JHXDWBWSz00,who killed blue mod in among us,2022-11-25,UCgYJLAsnjCZk9ocyIywgbiQ,zud,Gaming,22.29.11,among usimposteramong us modzudamong us funny momentsamong usnew among us roleamong us modsamong us impostoramong us modamong us imposteramong us animationanimationamong us songssundee among usamong us vrzud among usamong us custom modamong us gameplayamong us in real lifewho killed blue mod in among usamong us who killed bluewho killed blue mod in among us ssundeeamong us rainbow friendsrainbow friendswho killed blueblue,805757,11223,209
102,1UiJQ3PNEaM,age of wonders 1 review  800x600 edition,2022-11-25,UCD6VugMZKRhSyzWEWA9W2fg,ssethtzeentach,Gaming,22.29.11,none,1407599,92718,4017
107,k-jjWq0TFMc,goat simulator 3 is the best new game available,2022-11-25,UCzXwjTI6c6mVn6oui_p6oiw,smii7y,Gaming,22.29.11,goat simulator 3goat simulator 3 gameplaygoat simulatorgoat simulator 3 reviewgoat simulator 3 multiplayergoat simulator 3 gamegoat simulator 3 funny momentsgoat simulator 3 funnygoat simgoat simulator gameplaygoat simulator 3 pcgoat simulator funny momentssmii7ysmii7yplussmii7ysmii7y plus,2208581,110798,2157
108,ihT7rRTLqyI,my first road to glory in 5 years,2022-11-24,UCbzZFTHge5zk2yebSiWRZRg,beh2inga,Gaming,22.29.11,behzingabeh2ingasidemensidemen funny momentsbehzinga funny momentsbehzinga call of dutysidemen call of dutymoresidemenbehzinga streambehzinga twitchbehzinga fifa 23beh2inga fifa 23fifa ultimate teampack openingfifa world cupfifa world cup pack openingfifa 23 paquetas party,401218,22647,536
110,H-j49ZJODSo,7 most mysterious unsolved creatures in video games,2022-11-25,UCIcR5StUvA7_pPHoAFLmZaA,oddheader,Gaming,22.29.11,red dead redemption 2subnauticathe stanley parablethe stanley parable ultra deluxestanley parablesuper smash brosittle dewittle dew 2duke nukemduke nukem manhattan projectsaints rowsaints row 2oddheaderunsolved mysterieseaster eggseaster eggcreepy discoveriescreepy gamingcreepy easter eggsvideo game easter eggs,306592,21424,1775
111,d_-6Rkqxfs8,i spent 100000 fifa points on rtwc,2022-11-26,UC-8KVa-TUe6LtfPFICAXyFA,dannyaaronsclips,Gaming,22.29.11,i spent 100000 fifa points on rtwcdanny aaronsworld cuproad to the world cupfifa 23 world cuproad to world cupworld cup 2022fifa 23 road to the world cupfifa world cuproad to gloryfifa 23 road to world cuproad to world cup mbappefrance road to world cuproad to the world cup packsfifa 23 road to world cup promoroad to the world cup mbapperoad to the world cup fifa 23world cup promofifa 23 road to world cup explained,222294,6202,137
115,Ney7w6kYWRw,minecraft mob iq from level 1 to level 100,2022-11-26,UC-g_O9HWb5B0rVDG1hLd5Hw,eystreem,Gaming,22.29.11,eystreemeyestreameystreamminecraftfamily friendlyroleplayfunnytrollpranksecrethiddentutorialminecraft phoneminecraft bedrock editionmineminecraft mob iq from level 1 to level 100minecraft mob hacksminecraft mob iqminecraft mob iq testmob iq testminecraft level 1 to level 100minecraft mobs level 1 to 100minecraft mob challengemob iq challengesminecraft challengesminecraft mob mazeminecraft iq testminecraft warden iqminecraft allay iq,571063,14831,1525
129,790UXFMjWKE,growing up,2022-11-23,UCxXqeNx2u6mLcFiPrX3-G_g,theweeklyslap,Gaming,22.29.11,the weekly slapweekly slapjschlattcall of dutycommentarycall of duty commentaryinboxmail monday,343381,45626,1621
148,UWQPICLX104,alphabet lore mod in among us,2022-11-23,UCgYJLAsnjCZk9ocyIywgbiQ,zud,Gaming,22.29.11,among usimposteramong us modzudamong us funny momentsamong usnew among us roleamong us modsamong us impostoramong us modamong us imposteramong us animationanimationamong us songssundee among usamong us vrzud among usamong us custom modamong us gameplayamong us in real lifeamong us funnyalphabet loreamong us alphabet loreamong us alphabet lore modalphabet lore mod in among us ssundeealphabet lore mod among usalphabetlore,1480536,18230,609
154,nBT2SP21f3Q,the witcher 3 wild hunt  complete edition  nextgen update trailer,2022-11-23,UCzybXLxv08IApdjdN0mJhEg,the witcher,Gaming,22.29.11,the witcherwitcherw3w3ngw3ngenext gencurrent genupdatefreeofficialtrailervideo gamegamerpgtppcd projektcd projekt redcdprcd projectcd project redxboxxbox oneplaystationplaystation 4ps4ps5playstation 5pcxbox series sxbox series x,1219317,50267,4804
155,FWqRpWDtML0,scariest minecraft myths on the internet,2022-11-23,UCJZam2u1G0syq3kyqrCXrNw,prestonplayz,Gaming,22.29.11,minecraftmcpefamilyfamily friendlychallengefunnycomedyprestonbriannaprestonplayzbriannaplayzgaminggameplayfunny momentsgameminecraftno swearingno cursingminecraft butgames2022minecraft challengegameplayminecraft modminecraft funnyminecraft but challengememesminecraft updateminecraft 119minecraft factsminecraft but youminecraft 118clean minecraft videoscomedyfunny momentsfunny moments,1853347,82835,5418
198,-VoQFULia7I,behzinga  vikkstar hidden earpiece prank  ft mattdoesfitness,2022-11-21,UCma7hhYJ3bfEhZgw3xl77ww,gymshark,Comedy,22.29.11,vikkstarvikkstar123vikkstar new housevikkstar gymvikkstar home gymgymsharkvikkkonstantingymfitnesshealthsidementhe sidemengarage gymmoresidemensidemen sundayhome gym transformationkonkon set upvikkstar123hdvikk housebehzingabehzinga fitnessbehzinga gymsharkbehzinga documentarybehzinga weight lossmattdoesfitnessmattdoesfitness gymmattdoesfitness foodgym prankimpractical jokershidden earpiecevikkstar123,498697,20498,363
34,72oQUQfe5Zw,scoring 1 amazing goal with every world cup ball 19302022,2022-11-25,UCQ-YJstgVdAiCT52TiBWDbg,chrismd,Entertainment,22.29.11,none,2454364,117185,1851
42,kN95YsIFzlw,top original songs that stunned the judges  agt 2022,2022-11-26,UCT2X19JJaJGUN7mrYuImANQ,americas got talent,Entertainment,22.29.11,simon cowellamericas got talentagtagt 2022americas got talent 2022got talentagt auditions 2022got talent 2022original songstop original songsamanda mammanachapel hartnicotine dollssurprising voicesamazing voicessingers got talentcountry bandunexpected voicesbest singerstop singersagt best singerssofia vergarahowie mandelheidi klumterry crews,454201,3626,238
44,pAUEHbPzlOo,i sent mrbeasts 100 million playbutton into space,2022-11-26,UCewMTclBJZPaNEfbf-qYMGA,jacksucksatlife,Entertainment,22.29.11,jacksucksatlifejacksucksatlife youtubejacksucksatlife channeljacksucksatstuffyoutube play buttonplay buttondiamond play buttonyoutube awardunboxing1 millionshortestlongestusername100 millionyoutube sent me1 billionmrbeast100 million play button100m play buttonred diamond play buttonmark roberegg drop from spacedude perfectlast to take hands offi sentinto spaceplay button spacei stolemr beastislandpewdiepiefoodplaybutton,1172238,64641,6455
45,qvot0oeaH_4,tom scott vs tomska who is the best tom,2022-11-26,UCHC4G4X-OR5WkY-IquRGa3Q,tom scott plus,Entertainment,22.29.11,tom scotttomscott,348663,33049,2218
51,zlwbbrTR9Lc,you can smell my beard now,2022-11-27,UCOkL7q2SeGZeZuj22njMYEA,caddicarus,Entertainment,22.29.11,caddicaruscaddycaddickdykgamingdidyouknowgamingpeanutbuttergamercompletionistps1ps4retroreviewscomedyfunnyjontronpixel empiremerchandisebox setblu raylimited editioncaddicarus compilationworld of caddicarusblu ray collectionyoutuber merchcaddicarus merchcaddicarus box setpinsgame grumpsretrogamingps1 gamesps2 gamesplaystation gamescrash bandicootpostersmerchcaddicarus all seasonscaddicarus reactionchadtronicscott the woz,182702,15072,1173
61,pHIhXiYcLro,meekz  chicken shop date,2022-11-25,UCyQ-DUV6lZgoL8wiPusYiUg,amelia dimoldenberg,Entertainment,22.29.11,none,446937,16694,688
64,seBixtcx19E,missing  official trailer hd,2022-11-16,UCz97F7dMxBNOfGYu3rx8aCw,sony pictures entertainment,Entertainment,22.29.11,none,9265551,9991,667
68,XGFyNlGPF84,my new daily routine in nyc,2022-11-26,UCLVMKLtleeiKs0Oqp86ApTQ,kelly wakasa,Entertainment,22.29.11,kellywakasacollegecollege vloggercollege vlogdo what excitesnew york cityur moms housenycnyc vlogmorning routine in nycnyc day in the lifeday in my life nyc,330992,20505,409
131,shWbgCepS_o,아이브 love dive  after like 축하공연 제43회 청룡영화상 시상식  kbs 221125 방송,2022-11-25,UCK1sVuXaDvJeNwl9noN5nOA,kbs entertain,Entertainment,22.29.11,청룡영화상2022청룡영화상제43회청룡영화상청룡영화상하이라이트김혜수유연석아이브축하공연love diveafter like,1842888,39928,2453
136,pvQECUoBS1Y,israel adesanya gives thanks while eating spicy wings  hot ones,2022-11-24,UCPD_bxCRGpmmeQcbe2kpPaA,first we feast,Entertainment,22.29.11,first we feastfwffirstwefeastfoodfood porncookcookingchefrecipecocktailbartendercraft beercomplexcomplex networksspicy foodfoodieburgersfood documentaryisrael adesanyaisrael adesanya interviewufcisrael adesanya ufcisrael adesanya fightisrael adesanya joe roganspicy food recipesean evanshot ones,1908758,82759,4877
137,SfQNu7vBW4s,daz watches people too good at their job,2022-11-24,UCDBCCMlFD-hArPbWv38FINA,daz games,Entertainment,22.29.11,dazgamesdazwatchesdaz blackhorrorscarylaughcomedydaz gameshumordaz watchesamazing,890579,56411,2204
139,w6Xd-H2gNbY,we tried every milka flavor,2022-11-25,UC4PooiX37Pld1T8J5SYT-SQ,good mythical morning,Entertainment,22.29.11,gmmgood mythical morningrhettandlinkrhett and linkmythicalrhettmclaughlinlinknealwill ittaste test,1055245,33844,2472
180,lbGloULu9rA,ukraine war russians target key infrastructure sites,2022-11-23,UCoMdktPbSTixAyNGwb-UYkQ,sky news,Entertainment,22.29.11,none,661460,7255,2077
184,KnywY73Q1xo,my game of the year votes,2022-11-23,UCq6VFHwMzcMXbuKyG7SQYIg,penguinz0,Entertainment,22.29.11,none,1615368,63578,7112
